Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass,Corrected magnitude R (instrumental),Corrected magnitude G (instrumental),Corrected magnitude B (instrumental)
UCAC4 671-056981,2023-04-02 22:49:43.899,194.25201875,44.08410611111111,194.2873233848064,44.06898749528921,0.0295273862703054,,13.176575,,,526.5534501808174,,,-1.9179998833458585,,1.045269,,-2.012540133207996,
[VV2006] J125713.1+435912,2023-04-02 22:49:43.899,194.3046125,43.9867075,194.26415720791192,43.95840026301045,0.0406073540398619,,19.060595,,,90.44718073550808,,,-0.0053813122106729,,1.045269,,-0.09992156207281068,
BD+44  2235,2023-04-02 23:38:02.402,194.26339291666665,44.00939055555556,194.23847217532972,44.02419184999323,0.0232433891094679,,9.921681,,,87.98054566320494,,,0.0246396456423714,,1.016193,,-0.005222259803088006,
BD+44  2236,2023-04-02 23:38:02.402,194.3568083333333,44.03411805555555,194.33639573995856,44.03895795444858,0.0154520839771888,,11.100706,,,29.14555353631846,,,1.2241755038141051,,1.016193,,1.1943135983686457,
BD+44  2237,2023-04-02 23:38:02.402,194.35763874999995,43.94248611111111,194.35485803343775,43.94803583347936,0.005899823845086,,10.56891,,,1588.5189161035169,,,-3.1168747033471598,,1.016193,,-3.146736608792619,
GALEX J125702.3+435245,2023-04-02 23:38:02.402,194.2596116666666,43.87941444444444,194.25992602797265,43.91226856848819,0.0328549049939112,,18.209217,,,269.91977162173123,,,-1.1924804708767176,,1.016193,,-1.222342376322177,
LEDA 2238152,2023-04-02 23:38:02.402,194.3116583333333,44.16637722222222,194.3148790066629,44.15741773033806,0.0092525980260762,,21.428099,,,87.03377932121069,,,0.0363866671793105,,1.016193,,0.006524761733851095,
SDSS J125637.94+440013.9,2023-04-02 23:38:02.402,194.1581183333333,44.003861388888886,194.17186293826185,44.00010582052589,0.0105759795768318,,20.52337,,,221.76317023232377,,,-0.9791172800666854,,1.016193,,-1.0089791855121448,
SDSSCGB 14935.1,2023-04-02 23:38:02.402,194.18891791666664,44.22920027777778,194.20546520529692,44.22351849120342,0.0131486047362468,,20.76375,,,56.1144663173632,,,0.5129191814248552,,1.016193,,0.48305727597939574,
TYC 3023-1727-1,2023-04-02 23:38:02.402,194.45246958333328,44.14454194444444,194.43541498742425,44.12944161780373,0.019437845516452,,11.760027,,,790.4707776851974,,,-2.35910827505566,,1.016193,,-2.3889701805011194,
TYC 3023-1747-1,2023-04-02 23:38:02.402,194.32141541666664,44.016803333333336,194.32021871578817,43.98171240137401,0.0351014894325362,,11.21914,,,196.51889711853164,,,-0.8479045218279347,,1.016193,,-0.8777664272733942,
TYC 3023-1899-1,2023-04-02 23:38:02.402,194.1680658333333,43.94271277777777,194.1686252222804,43.96114879817033,0.0184404183404254,,11.750004,,,34.48259510075013,,,1.0416064170039476,,1.016193,,1.0117445115584882,
TYC 3023-1974-1,2023-04-02 23:38:02.402,194.15329875,44.24989027777778,194.15464750921024,44.22017127728946,0.0297347078457787,,11.264655,,,828.334727189249,,,-2.409908399268133,,1.016193,,-2.4397703047135924,
UCAC4 671-056976,2023-04-02 23:38:02.402,194.1467458333333,44.04041722222222,194.20161733178148,44.031619051090985,0.040416530098778,,14.289887,,,77.45728634584734,,,0.1629505792074795,,1.016193,,0.13308867376202008,
UCAC4 671-056978,2023-04-02 23:38:02.402,194.23035625,44.08350444444444,194.22301947129407,44.09399762932358,0.0117421057148172,,12.214701,,,141.2538363866272,,,-0.4893943561067835,,1.016193,,-0.5192562615522429,
UCAC4 671-056981,2023-04-02 23:38:02.402,194.25201875,44.08410611111111,194.2901069727164,44.07056763689548,0.0305287428423712,,13.176575,,,524.2718858034818,,,-1.913285149401508,,1.016193,,-1.9431470548469674,
[VV2006] J125713.1+435912,2023-04-02 23:38:02.402,194.3046125,43.9867075,194.2669474335909,43.96002844954101,0.0380330711163782,,19.060595,,,86.83175304998352,,,0.0389098508455722,,1.016193,,0.009047945400112792,
BD+44  2235,2023-04-03 00:01:10.452,194.26339291666665,44.00939055555556,194.2347533671136,44.02052926069056,0.0234154075192209,,9.921681,,,91.97611008682702,,,-0.0235813218094789,,1.009805,,-0.04600511929449053,
BD+44  2236,2023-04-03 00:01:10.452,194.3568083333333,44.03411805555555,194.35123176052576,44.050743167968015,0.0171015520683814,,11.100706,,,52.26648790374756,,,0.5900479779774125,,1.009805,,0.5676241804924008,
BD+44  2237,2023-04-03 00:01:10.452,194.35763874999995,43.94248611111111,194.35114352697408,43.94439585257516,0.0050516196159332,,10.56891,,,1607.8592380673683,,,-3.1300137895371405,,1.009805,,-3.152437587022152,
GALEX J125702.3+435245,2023-04-03 00:01:10.452,194.2596116666666,43.87941444444444,194.2562132567984,43.90862513526336,0.0293131699246726,,18.209217,,,274.3177837818919,,,-1.210028635022809,,1.009805,,-1.2324524325078208,
LEDA 2238152,2023-04-03 00:01:10.452,194.3116583333333,44.16637722222222,194.31117740255988,44.153769281751536,0.0126126603175878,,21.428099,,,90.155634151715,,,-0.0018759077510456,,1.009805,,-0.024299705236057234,
SDSS J125637.94+440013.9,2023-04-03 00:01:10.452,194.1581183333333,44.003861388888886,194.1681459107813,43.99645229682413,0.0103404611614774,,20.52337,,,225.2608149425024,,,-0.996107853799128,,1.009805,,-1.0185316512841396,
SDSSCGB 14935.1,2023-04-03 00:01:10.452,194.18891791666664,44.22920027777778,194.20175366148172,44.21985245624963,0.0131144795007461,,20.76375,,,59.78341720560215,,,0.4441544346487434,,1.009805,,0.42173063716373177,
TYC 3023-1727-1,2023-04-03 00:01:10.452,194.45246958333328,44.14454194444444,194.4316901593604,44.1258100004452,0.0239435653964076,,11.760027,,,805.0599710854469,,,-2.3789643097479867,,1.009805,,-2.4013881072329983,
TYC 3023-1747-1,2023-04-03 00:01:10.452,194.32141541666664,44.016803333333336,194.3164917908512,43.97808007982296,0.038884900750174,,11.21914,,,197.55701683126932,,,-0.8536248753150267,,1.009805,,-0.8760486728000384,
TYC 3023-1899-1,2023-04-03 00:01:10.452,194.1680658333333,43.94271277777777,194.16490911397392,43.9574555824268,0.0149169463283878,,11.750004,,,37.48195864999767,,,0.9510505805549332,,1.009805,,0.9286267830699215,
TYC 3023-1974-1,2023-04-03 00:01:10.452,194.15329875,44.24989027777778,194.15092750479985,44.21652970950532,0.0334038045453523,,11.264655,,,853.793031583848,,,-2.442775241137236,,1.009805,,-2.4651990386222478,
UCAC4 671-056976,2023-04-03 00:01:10.452,194.1467458333333,44.04041722222222,194.1242516799682,44.01386864358842,0.0310871397793702,,14.289887,,,31.96295910689733,,,1.123988825692807,,1.009805,,1.1015650282077953,
UCAC4 671-056978,2023-04-03 00:01:10.452,194.23035625,44.08350444444444,194.2193008614241,44.090353948311765,0.0104868449157634,,12.214701,,,143.530058794374,,,-0.5067508832836453,,1.009805,,-0.5291746807686569,
UCAC4 671-056981,2023-04-03 00:01:10.452,194.25201875,44.08410611111111,194.2863863775381,44.066932063683,0.0300760595036338,,13.176575,,,528.4719307972393,,,-1.9219485393627045,,1.009805,,-1.9443723368477162,
[VV2006] J125711.4+435654,2023-04-03 00:01:10.452,194.29742916666663,43.94843611111111,194.2632121459006,43.956391234397294,0.0258860628522196,,19.24616,,,89.59368661267015,,,0.0049127551874937,,1.009805,,-0.017511042297517935,
BD+44  2235,2023-04-02 22:48:06.421,194.26339291666665,44.00939055555556,194.2367698281648,44.02221190078732,0.0230424420825378,9.651,,,18.86122748885731,,,1.6966813905735447,,,1.046623,,,
BD+44  2236,2023-04-02 22:48:06.421,194.3568083333333,44.03411805555555,194.35079044644965,44.03409382444103,0.0043264842228151,10.856,,,17.140957618213662,,,1.8005185708368283,,,1.046623,,,
BD+44  2237,2023-04-02 22:48:06.421,194.35763874999995,43.94248611111111,194.35213374228135,43.95007668973943,0.0085630981632007,10.303,,,1367.260651724973,,,-2.9540220150434453,,,1.046623,,,
GALEX J125702.3+435245,2023-04-02 22:48:06.421,194.2596116666666,43.87941444444444,194.25715133707448,43.91428995153094,0.0349205401203793,18.6,,,239.6297103946276,,,-1.0632453836134703,,,1.046623,,,
TYC 3023-1747-1,2023-04-02 22:48:06.421,194.32141541666664,44.016803333333336,194.31747653479377,43.98377390695345,0.0331507323060085,11.019,,,235.1111820940692,,,-1.042576939008412,,,1.046623,,,
TYC 3023-1899-1,2023-04-02 22:48:06.421,194.1680658333333,43.94271277777777,194.19333426202536,43.93410837836825,0.0201273415011477,11.566,,,69.79770612552912,,,0.2760033987522592,,,1.046623,,,
TYC 3023-1974-1,2023-04-02 22:48:06.421,194.15329875,44.24989027777778,194.15181673432892,44.22232924081191,0.027581483339265,11.051,,,621.4915541467824,,,-2.0979818041701805,,,1.046623,,,
UCAC4 671-056967,2023-04-02 22:48:06.421,194.0475708333333,44.009010833333335,194.08498759177047,44.01484436790672,0.0275349892281032,13.269,,,26.023310225319307,,,1.3471999260904726,,,1.046623,,,
UCAC4 671-056976,2023-04-02 22:48:06.421,194.1467458333333,44.04041722222222,194.1485071650578,44.02625114093972,0.0142225642533803,14.101,,,19.33929046436387,,,1.6695049328741067,,,1.046623,,,
UCAC4 671-056978,2023-04-02 22:48:06.421,194.23035625,44.08350444444444,194.2202396527326,44.09609282667653,0.014534982810333,12.002,,,141.5080627869013,,,-0.4913466904358715,,,1.046623,,,
UCAC4 671-056981,2023-04-02 22:48:06.421,194.25201875,44.08410611111111,194.2873507380218,44.072667094948144,0.0278406579093776,12.892,,,438.99483413218593,,,-1.7205422506910115,,,1.046623,,,
BD+44  2235,2023-04-02 23:36:27.702,194.26339291666665,44.00939055555556,194.23774594096528,44.01943273256578,0.0210009885484747,9.651,,,21.049631809468,,,1.577495014204107,,,1.016802,1.5674696030383457,,
BD+44  2236,2023-04-02 23:36:27.702,194.3568083333333,44.03411805555555,194.35166611746425,44.0312334646604,0.0046891788614699,10.856,,,18.84200963855821,,,1.6977882195486724,,,1.016802,1.687762808382911,,
BD+44  2237,2023-04-02 23:36:27.702,194.35763874999995,43.94248611111111,194.3530372553243,43.947249745722246,0.0058024933447346,10.303,,,1350.2190091661953,,,-2.940404271265195,,,1.016802,-2.9504296824309564,,
GALEX J125702.3+435245,2023-04-02 23:36:27.702,194.2596116666666,43.87941444444444,194.2580884380919,43.91148528751192,0.0320896214669433,18.6,,,239.036016958691,,,-1.060552085340252,,,1.016802,-1.0705774965060133,,
TYC 3023-1747-1,2023-04-02 23:36:27.702,194.32141541666664,44.016803333333336,194.3183939104474,43.98093805884741,0.0359310749990749,11.019,,,233.4863251016922,,,-1.0350473507898967,,,1.016802,-1.0450727619556581,,
TYC 3023-1899-1,2023-04-02 23:36:27.702,194.1680658333333,43.94271277777777,194.1668342346654,43.96038237171015,0.0176918262947512,11.566,,,30.020339733888903,,,1.192067266711729,,,1.016802,1.1820418555459675,,
TYC 3023-1974-1,2023-04-02 23:36:27.702,194.15329875,44.24989027777778,194.15282467898868,44.21940265704113,0.0304895128131574,11.051,,,657.0271927084633,,,-2.158352087130837,,,1.016802,-2.168377498296598,,
UCAC4 671-056976,2023-04-02 23:36:27.702,194.1467458333333,44.04041722222222,194.12608314591392,44.01669197786127,0.0279928203642659,14.101,,,32.03459759976775,,,1.1215580910881189,,,1.016802,1.1115326799223575,,
UCAC4 671-056978,2023-04-02 23:36:27.702,194.23035625,44.08350444444444,194.2211966826335,44.09320959409515,0.0117249073121178,12.002,,,143.39424353022514,,,-0.5057230194236394,,,1.016802,-0.5157484305894007,,
UCAC4 671-056981,2023-04-02 23:36:27.702,194.25201875,44.08410611111111,194.2882845656565,44.0697940660608,0.0297258137155228,12.892,,,436.9940178215679,,,-1.7155824558708463,,,1.016802,-1.7256078670366077,,
BD+44  2235,2023-04-02 23:59:35.807,194.26339291666665,44.00939055555556,194.2344956583646,44.02314503261258,0.0249207921916746,9.651,,,114.04128595143844,,,-0.2570489910341976,,,1.010084,-0.06017326770280479,,
BD+44  2236,2023-04-02 23:59:35.807,194.3568083333333,44.03411805555555,194.33246464703137,44.03791628073676,0.0179081745924789,10.856,,,25.882023403911774,,,1.3531107096419062,,,1.010084,1.549986432973299,,
BD+44  2237,2023-04-02 23:59:35.807,194.35763874999995,43.94248611111111,194.350887733819,43.94700326549002,0.0066356621191134,10.303,,,1324.494509838246,,,-2.919519132509357,,,1.010084,-2.722643409177964,,
GALEX J125702.3+435245,2023-04-02 23:59:35.807,194.2596116666666,43.87941444444444,194.25594108456403,43.91123326367521,0.0319285694109399,18.6,,,236.2374554207661,,,-1.0477656165910634,,,1.010084,-0.8508898932596706,,
TYC 3023-1747-1,2023-04-02 23:59:35.807,194.32141541666664,44.016803333333336,194.3162494450605,43.98068308133736,0.0363109144043423,11.019,,,234.48261841098144,,,-1.0396703642002916,,,1.010084,-0.8427946408688988,,
TYC 3023-1899-1,2023-04-02 23:59:35.807,194.1680658333333,43.94271277777777,194.16465681074737,43.96008058940801,0.0175403603520686,11.566,,,29.82093745019901,,,1.199303044094843,,,1.010084,1.3961787674262358,,
TYC 3023-1974-1,2023-04-02 23:59:35.807,194.15329875,44.24989027777778,194.15066642218017,44.21913951511256,0.0308085465917472,11.051,,,651.323735572397,,,-2.1488859890113456,,,1.010084,-1.9520102656799527,,
UCAC4 671-056976,2023-04-02 23:59:35.807,194.1467458333333,44.04041722222222,194.1239658378366,44.01644663079912,0.0290318987450773,14.101,,,30.914717915181853,,,1.160193053387906,,,1.010084,1.3570687767192986,,
UCAC4 671-056978,2023-04-02 23:59:35.807,194.23035625,44.08350444444444,194.21904760316303,44.09295914629374,0.0124647052514567,12.002,,,142.24629875901886,,,-0.496996163639816,,,1.010084,-0.3001204403084232,,
UCAC4 671-056981,2023-04-02 23:59:35.807,194.25201875,44.08410611111111,194.2861444035532,44.069533000044615,0.028520456419172,12.892,,,430.16625524516985,,,-1.698484573378164,,,1.010084,-1.5016088500467712,,
BD+44  2235,2023-04-03 21:01:22.341,194.26339291666665,44.00939055555556,194.25790297031668,44.0361768069627,0.0270755788092804,,,11.283,,,1424.6065408302677,,,-5.099378954232473,1.196837,,,-1.6078930418199846
BD+44  2237,2023-04-03 21:01:22.341,194.35763874999995,43.94248611111111,194.3607246388228,43.92711110549833,0.0155347723152424,,,11.74,,,1453.877738675705,,,-5.121461336278081,1.196837,,,-1.6299754238655924
GALEX J125702.3+435245,2023-04-03 21:01:22.341,194.2596116666666,43.87941444444444,194.2651744355456,43.88122152703099,0.0043979895401843,,,18.1,,,1024.4532382320756,,,-4.741371968142169,1.196837,,,-1.2498860557296805
TYC 3023-1727-1,2023-04-03 21:01:22.341,194.45246958333328,44.14454194444444,194.409424247149,44.154643972104886,0.0324961363708295,,,12.18,,,80.50653675688602,,,-1.9797194804690448,1.196837,,,1.5117664319434438
TYC 3023-1747-1,2023-04-03 21:01:22.341,194.32141541666664,44.016803333333336,194.3576290852385,44.047985032924565,0.0406221159552508,,,12.02,,,128.854004274747,,,-2.490386417377753,1.196837,,,1.0010994950347358
TYC 3023-1899-1,2023-04-03 21:01:22.341,194.1680658333333,43.94271277777777,194.1595988519508,43.97060455625444,0.0285499799356066,,,12.427,,,168.27346085538488,,,-2.7801806864614527,1.196837,,,0.711305225951036
UCAC4 671-056976,2023-04-03 21:01:22.341,194.1467458333333,44.04041722222222,194.18795848371167,44.04029162060638,0.0296259945805229,,,15.111,,,7185.158987983461,,,-6.856232575057087,1.196837,,,-3.364746662644598
UCAC4 671-056978,2023-04-03 21:01:22.341,194.23035625,44.08350444444444,194.21071616226016,44.06451715574106,0.023656217154619,,,13.154,,,115.5368481155176,,,-2.371942908397738,1.196837,,,1.1195430040147505
[VV2006] J125711.4+435654,2023-04-03 21:01:22.341,194.29742916666663,43.94843611111111,194.31337307017264,43.91480997608732,0.0355325204989315,,,19.89,,,3464.5247758246387,,,-6.064250797849724,1.196837,,,-2.572764885437236
[VV2006] J125713.1+435912,2023-04-03 21:01:22.341,194.3046125,43.9867075,194.29636730360787,43.95209062442903,0.0351218205536264,,,19.46,,,535.9366647000596,,,-4.03792529217516,1.196837,,,-0.5464393797626714
BD+44  2237,2023-04-03 21:14:13.926,194.35763874999995,43.94248611111111,194.35582118901704,43.9473684753464,0.0050547070661626,,,11.74,,,1559.0927430100503,,,-5.197321494407561,1.170597,,,-2.6860561283158892
GALEX J125702.3+435245,2023-04-03 21:14:13.926,194.2596116666666,43.87941444444444,194.26088420291103,43.91159071437299,0.0321893340924416,,,18.1,,,272.9495528377013,,,-3.305347587121262,1.170597,,,-0.7940822210295906
GEN# +7.00320230,2023-04-03 21:14:13.926,194.4333333333333,44.14666666666667,194.4181729905665,44.18153105236649,0.0365211722982596,,,12.41,,,74.59510826839426,,,-1.8969174908066877,1.170597,,,0.6143478752849838
TYC 3023-1727-1,2023-04-03 21:14:13.926,194.45246958333328,44.14454194444444,194.43636058709384,44.12884901604337,0.0194917239002741,,,12.18,,,598.422183009146,,,-4.1576608294517134,1.170597,,,-1.646395463360042
TYC 3023-1747-1,2023-04-03 21:14:13.926,194.32141541666664,44.016803333333336,194.32119816614667,43.98105535226994,0.035748322666535,,,12.02,,,159.74178113191738,,,-2.723687925575372,1.170597,,,-0.21242255948370037
TYC 3023-1899-1,2023-04-03 21:14:13.926,194.1680658333333,43.94271277777777,194.2178704107223,43.9435392776226,0.0358702621257684,,,12.427,,,269.81525510719905,,,-3.292807870837839,1.170597,,,-0.7815425047461675
TYC 3023-1974-1,2023-04-03 21:14:13.926,194.15329875,44.24989027777778,194.155534443223,44.21955230229013,0.0303802348805106,,,12.111,,,875.105587885697,,,-4.5702927617017135,1.170597,,,-2.059027395610042
UCAC4 671-056978,2023-04-03 21:14:13.926,194.23035625,44.08350444444444,194.2239712632594,44.0933877922433,0.0108955534982289,,,13.154,,,118.59323065239516,,,-2.400291369328511,1.170597,,,0.11097399676316044
UCAC4 671-056981,2023-04-03 21:14:13.926,194.25201875,44.08410611111111,194.29103056345352,44.06994879979812,0.0313990841376844,,,14.607,,,502.06126912507614,,,-3.967033418167461,1.170597,,,-1.4557680520757894
BD+44  2236,2023-04-03 21:27:22.000,194.3568083333333,44.03411805555555,194.36656236730613,44.07299597888209,0.0395048707428257,,,12.118,,,129.6814657503935,,,-2.4973363956514176,1.146422,,,-0.20541949588967112
BD+44  2237,2023-04-03 21:27:22.000,194.35763874999995,43.94248611111111,194.3512987116237,43.94353252283101,0.0046834163440762,,,11.74,,,1565.8282830185472,,,-5.202001952511971,1.146422,,,-2.910085052750224
GALEX J125702.3+435245,2023-04-03 21:27:22.000,194.2596116666666,43.87941444444444,194.2563726744662,43.90776664342491,0.0284481152130486,,,18.1,,,261.40201819232016,,,-3.2584139599609445,1.146422,,,-0.966497060199198
TYC 3023-1727-1,2023-04-03 21:27:22.000,194.45246958333328,44.14454194444444,194.4318926468544,44.124984376504266,0.0245070736141884,,,12.18,,,604.4174621411381,,,-4.168484126707738,1.146422,,,-1.8765672269459914
TYC 3023-1747-1,2023-04-03 21:27:22.000,194.32141541666664,44.016803333333336,194.31953853285884,43.987085848621646,0.0297481359830402,,,12.02,,,40.8292042414522,,,-1.2425689083182596,1.146422,,,1.049347991443487
TYC 3023-1899-1,2023-04-03 21:27:22.000,194.1680658333333,43.94271277777777,194.21333489071336,43.93972310214836,0.0327328971006808,,,12.427,,,262.3059565815946,,,-3.262162001457409,1.146422,,,-0.9702451016956624
TYC 3023-1974-1,2023-04-03 21:27:22.000,194.15329875,44.24989027777778,194.15112457359712,44.215709835125125,0.0342159242092151,,,12.111,,,854.9259487008617,,,-4.544962866686787,1.146422,,,-2.2530459669250407
UCAC4 671-056978,2023-04-03 21:27:22.000,194.23035625,44.08350444444444,194.21966154783192,44.08962106573181,0.0098195988885303,,,13.154,,,104.15778738672998,,,-2.259370983354545,1.146422,,,0.0325459164072015
UCAC4 671-056981,2023-04-03 21:27:22.000,194.25201875,44.08410611111111,194.2865672705358,44.06609961443613,0.0306642850146343,,,14.607,,,527.5445699920538,,,-4.020789512256334,1.146422,,,-1.7288726124945875
BD+44  2235,2023-04-03 21:40:45.311,194.26339291666665,44.00939055555556,194.30350510822885,43.98123206522382,0.040318760840089,,,11.283,,,560.2534102561391,,,-4.086102891134705,1.124091,,,-1.1244520257365576
BD+44  2237,2023-04-03 21:40:45.311,194.35763874999995,43.94248611111111,194.3496217245999,43.94765228982825,0.0077465394228394,,,11.74,,,1631.8559467214377,,,-5.246846165349157,1.124091,,,-2.2851952999510097
GALEX J125702.3+435245,2023-04-03 21:40:45.311,194.2596116666666,43.87941444444444,194.2723277161201,43.91034872006099,0.0322629261773359,,,18.1,,,1020.7280172400916,,,-4.7374167081730345,1.124091,,,-1.775765842774887
GEN# +7.00320230,2023-04-03 21:40:45.311,194.4333333333333,44.14666666666667,194.4126963474268,44.18321632335704,0.0394338200229599,,,12.41,,,83.47838881853238,,,-2.0190767650782946,1.124091,,,0.9425741003198529
TYC 3023-1727-1,2023-04-03 21:40:45.311,194.45246958333328,44.14454194444444,194.4301736377752,44.12912106326744,0.0222226471319902,,,12.18,,,624.0369439310468,,,-4.203167372567387,1.124091,,,-1.2415165071692398
TYC 3023-1747-1,2023-04-03 21:40:45.311,194.32141541666664,44.016803333333336,194.31497952167723,43.981319115893065,0.0357849621588636,,,12.02,,,175.78400872905695,,,-2.827590029913849,1.124091,,,0.13406083548429848
TYC 3023-1899-1,2023-04-03 21:40:45.311,194.1680658333333,43.94271277777777,194.2116493351909,43.94382423663437,0.0314009858336243,,,12.427,,,272.16681618213033,,,-3.3022295515673035,1.124091,,,-0.340578686169156
TYC 3023-1974-1,2023-04-03 21:40:45.311,194.15329875,44.24989027777778,194.14934401889656,44.2198325993598,0.0301909392618975,,,12.111,,,871.9752409997657,,,-4.5664020034398,1.124091,,,-1.6047511380416521
UCAC4 671-056978,2023-04-03 21:40:45.311,194.23035625,44.08350444444444,194.21785232683368,44.09362604707733,0.0135317249373729,,,13.154,,,109.42743129897548,,,-2.312957131000702,1.124091,,,0.6486937343974453
BD+44  2235,2023-04-03 21:54:00.146,194.26339291666665,44.00939055555556,194.30512303307967,43.98077418091149,0.0414745045043406,,,11.283,,,590.4547989170583,,,-4.143108260930331,1.104346,,,-1.8794915198466766
BD+44  2237,2023-04-03 21:54:00.146,194.35763874999995,43.94248611111111,194.35124041167688,43.94718069635238,0.0065774052491716,,,11.74,,,1667.1389514982034,,,-5.270071115734565,1.104346,,,-3.00645437465091
GALEX J125702.3+435245,2023-04-03 21:54:00.146,194.2596116666666,43.87941444444444,194.25630167470945,43.91140902753806,0.0320833685292507,,,18.1,,,287.51704218792463,,,-3.361800599265022,1.104346,,,-1.0981838581813674
GEN# +7.00320230,2023-04-03 21:54:00.146,194.4333333333333,44.14666666666667,194.4147621626844,44.18129873408147,0.0371060089672268,,,12.41,,,70.54537732534016,,,-1.8363130210190048,1.104346,,,0.4273037200646499
TYC 3023-1727-1,2023-04-03 21:54:00.146,194.45246958333328,44.14454194444444,194.4318012998704,44.12865153335775,0.0217377642971866,,,12.18,,,629.9177454345354,,,-4.213351226850498,1.104346,,,-1.949734485766843
TYC 3023-1747-1,2023-04-03 21:54:00.146,194.32141541666664,44.016803333333336,194.3166377272601,43.980876225219774,0.0360911211986765,,,12.02,,,166.47665108657145,,,-2.76852494634126,1.104346,,,-0.504908205257605
TYC 3023-1899-1,2023-04-03 21:54:00.146,194.1680658333333,43.94271277777777,194.17606737612945,43.96531869447519,0.0233282742241493,,,12.427,,,29.715220568193278,,,-0.8975890148799885,1.104346,,,1.3660277262036662
TYC 3023-1974-1,2023-04-03 21:54:00.146,194.15329875,44.24989027777778,194.15094108753723,44.21935962405171,0.0305773502310142,,,12.111,,,914.45952233649,,,-4.618052835767932,1.104346,,,-2.354436094684277
UCAC4 671-056976,2023-04-03 21:54:00.146,194.1467458333333,44.04041722222222,194.19806594440624,44.03075880558391,0.0381377144079238,,,15.111,,,93.23712000723869,,,-2.1391137446671755,1.104346,,,0.12450299641647922
UCAC4 671-056978,2023-04-03 21:54:00.146,194.23035625,44.08350444444444,194.2194123412083,44.093187716081246,0.0124721965721253,,,13.154,,,121.51318204653175,,,-2.4267001037710543,1.104346,,,-0.16308336268739954
UCAC4 671-056981,2023-04-03 21:54:00.146,194.25201875,44.08410611111111,194.2864657551967,44.06974042772482,0.0286144114402258,,,14.607,,,561.1432809950084,,,-4.08782603708133,1.104346,,,-1.824209295997675
[VV2006] J125713.1+435912,2023-04-03 21:54:00.146,194.3046125,43.9867075,194.26331429324432,43.95912352417758,0.0405489036149853,,,19.46,,,81.34951351378652,,,-1.9910290195168296,1.104346,,,0.2725877215668251
BD+44  2235,2023-04-03 22:09:06.891,194.26339291666665,44.00939055555556,194.30057080645304,43.979323649656,0.0402414153449194,,,11.283,,,580.8587826466405,,,-4.125318020036966,1.084331,,,-1.2775772102544587
BD+44  2236,2023-04-03 22:09:06.891,194.3568083333333,44.03411805555555,194.3618496226392,44.075189194636,0.0412306319602928,,,12.118,,,139.2927597932408,,,-2.574962976991277,1.084331,,,0.27277783279123025
BD+44  2237,2023-04-03 22:09:06.891,194.35763874999995,43.94248611111111,194.34668101667668,43.94574492085681,0.0085362793013388,,,11.74,,,1660.2664216618298,,,-5.265586080558217,1.084331,,,-2.4178452707757097
GALEX J125702.3+435245,2023-04-03 22:09:06.891,194.2596116666666,43.87941444444444,194.2694103120827,43.9084364013584,0.029868608102674,,,18.1,,,1084.3719384317385,,,-4.803087294994583,1.084331,,,-1.9553464852120759
GEN# +7.00320230,2023-04-03 22:09:06.891,194.4333333333333,44.14666666666667,194.40602565756643,44.18032092895447,0.0389403332084632,,,12.41,,,77.84081139561306,,,-1.943160004919644,1.084331,,,0.9045808048628632
TYC 3023-1727-1,2023-04-03 22:09:06.891,194.45246958333328,44.14454194444444,194.42719191277175,44.12719013205079,0.0251038050416894,,,12.18,,,637.1499080055212,,,-4.225745681076629,1.084331,,,-1.3780048712941215
TYC 3023-1747-1,2023-04-03 22:09:06.891,194.32141541666664,44.016803333333336,194.3120616572868,43.97941327103685,0.0379906932574294,,,12.02,,,178.3027158213187,,,-2.8430365147095724,1.084331,,,0.004704295072934794
TYC 3023-1899-1,2023-04-03 22:09:06.891,194.1680658333333,43.94271277777777,194.20875242108124,43.94190368536755,0.0293070959767167,,,12.427,,,273.3993468778325,,,-3.3071353011063804,1.084331,,,-0.4593944913238732
TYC 3023-1974-1,2023-04-03 22:09:06.891,194.15329875,44.24989027777778,194.1463920587308,44.21788793486957,0.0323826944735849,,,12.111,,,934.0922297532568,,,-4.641116017772237,1.084331,,,-1.79337520798973
UCAC4 671-056978,2023-04-03 22:09:06.891,194.23035625,44.08350444444444,194.21483067630396,44.09169947463416,0.0138390046282459,,,13.154,,,131.372373255943,,,-2.5114017331299534,1.084331,,,0.3363390766525538
[VV2006] J125711.4+435654,2023-04-03 22:09:06.891,194.29742916666663,43.94843611111111,194.25873847903983,43.95772478928489,0.029361726798381,,,19.89,,,97.2537415952254,,,-2.184907416024225,1.084331,,,0.6628333937582824
BD+44  2237,2023-04-03 22:29:51.520,194.35763874999995,43.94248611111111,194.35254761005336,43.94620776203934,0.0052237908930685,,,11.74,,,1687.0667787743405,,,-5.282972303001533,1.061119,,,-2.9399756920356364
GALEX J125702.3+435245,2023-04-03 22:29:51.520,194.2596116666666,43.87941444444444,194.25760330968592,43.91042364237856,0.0310429521985151,,,18.1,,,287.0480230830548,,,-3.3600280197374137,1.061119,,,-1.0170314087715169
