Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),Apparent magnitude V (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass,Corrected magnitude R (instrumental),Corrected magnitude G (instrumental),Corrected magnitude B (instrumental)
TYC 4273-1186-1,2022-12-07 20:43:17.192,339.8064062499999,65.00935527777777,339.7983902491467,65.01200713334373,0.0043011313494535,,11.109890937805176,11.52,11.2,,,1826.6232402160847,,,-5.015941184483735,1.118164,,,-2.904521943412179
TYC 4273-149-1,2022-12-07 20:43:17.192,339.36657125,64.86602138888888,339.4118247763642,64.8922083271913,0.032478233990154,,12.062689781188965,12.75,12.0,,,84.02203860293844,,,-1.6728017734764442,1.118164,,,0.43861746759511155
TYC 4273-319-1,2022-12-07 20:43:17.192,339.58776499999993,65.066285,339.52366754376976,65.07570180376375,0.0286108570921312,,12.238874435424805,12.89,12.44,,,236.81031956748663,,,-2.797820296912465,1.118164,,,-0.6864010558409093
TYC 4273-343-1,2022-12-07 20:43:17.192,339.3993054166666,65.13731277777778,339.4276487153077,65.13117371353157,0.013406380635257,,11.055931091308594,11.54,11.04,,,248.7267423827305,,,-2.8511249419211464,1.118164,,,-0.7397057008495906
TYC 4273-695-1,2022-12-07 20:43:17.192,339.6230466666666,65.06957249999999,339.6450794288904,65.08572880533862,0.0186339969708104,,11.706887245178224,12.47,12.15,,,1394.1602947170386,,,-4.722600512229401,1.118164,,,-2.6111812711578453
TYC 4273-822-1,2022-12-07 20:43:17.192,339.8645287499999,65.14470083333335,339.8898864480996,65.14503442689494,0.0106637034459611,,10.90470027923584,11.65,10.91,,,186.60775733785908,,,-2.5391429710707376,1.118164,,,-0.42772372999918185
TYC 4273-849-1,2022-12-07 20:43:17.192,339.3875783333333,65.02880222222223,339.39500701385407,65.03358619435846,0.0057201240656196,,12.342562675476074,13.1,12.34,,,472.4854779496126,,,-3.5477898992847274,1.118164,,,-1.4363706582131717
TYC 4273-922-1,2022-12-07 20:43:17.192,339.2812283333333,64.93230138888889,339.32079198054004,64.91565395403525,0.0236283493823199,,10.665483474731444,11.47,10.81,,,192.73615396320213,,,-2.574226708285712,1.118164,,,-0.46280746721415644
V* RZ Cep,2022-12-07 20:43:17.192,339.8049033333333,64.85850305555554,339.81718773617064,64.84560601981178,0.0139135012724677,9.300000190734863,9.294269561767578,9.48,9.49,,,132.12518351488393,,,-2.164282746061588,1.118164,,,-0.05286350499003234
TYC 4273-1186-1,2022-12-07 20:48:23.987,339.8064062499999,65.00935527777777,339.8088848028168,65.00317480047262,0.0062685726484584,,11.109890937805176,11.52,11.2,,,1778.5308974277566,,,-4.9869722731010855,1.12342,,,-2.8602489576312347
TYC 4273-149-1,2022-12-07 20:48:23.987,339.36657125,64.86602138888888,339.4223471649601,64.883330339793,0.0293335527534708,,12.062689781188965,12.75,12.0,,,83.51818723482961,,,-1.66627138570071,1.12342,,,0.46045192976914073
TYC 4273-319-1,2022-12-07 20:48:23.987,339.58776499999993,65.066285,339.5776690697043,65.0309765166338,0.0355644162272691,,12.238874435424805,12.89,12.44,,,293.9415603116091,,,-3.0324712252025887,1.12342,,,-0.9057479097327379
