Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass
TYC 4273-822-1,2022-12-07T20:43:17.192,339.8645287499999,65.14470083333335,339.8898864480996,65.14503442689494,0.010663703445961193,,,11.65,,,186.60775733785908,,,-2.5391429710707376,1.118164
TYC 4273-849-1,2022-12-07T20:43:17.192,339.3875783333333,65.02880222222223,339.39500701385407,65.03358619435846,0.005720124065619671,,,13.1,,,472.4854779496126,,,-3.5477898992847274,1.118164
TYC 4273-922-1,2022-12-07T20:43:17.192,339.2812283333333,64.93230138888889,339.32079198054004,64.91565395403525,0.023628349382319933,,,11.47,,,192.73615396320213,,,-2.5742267082857118,1.118164
V* RZ Cep,2022-12-07T20:43:17.192,339.8049033333333,64.85850305555554,339.81718773617064,64.84560601981178,0.013913501272467757,,,9.48,,,132.12518351488393,,,-2.164282746061588,1.118164
TYC 4273-1186-1,2022-12-07T20:48:23.987,339.8064062499999,65.00935527777777,339.8088848028168,65.00317480047262,0.006268572648458401,,,11.52,,,1778.5308974277566,,,-4.9869722731010855,1.12342
TYC 4273-149-1,2022-12-07T20:48:23.987,339.36657125,64.86602138888888,339.4223471649601,64.883330339793,0.0293335527534708,,,12.75,,,83.51818723482961,,,-1.66627138570071,1.12342
TYC 4273-319-1,2022-12-07T20:48:23.987,339.58776499999993,65.066285,339.5776690697043,65.0309765166338,0.035564416227269156,,,12.89,,,293.9415603116091,,,-3.0324712252025887,1.12342
TYC 4273-343-1,2022-12-07T20:48:23.987,339.3993054166666,65.13731277777778,339.4497743689849,65.1414459062327,0.02161657752166654,,,11.54,,,1517.0852366628765,,,-4.814343692459072,1.12342
TYC 4273-435-1,2022-12-07T20:48:23.987,339.8296558333333,64.86889416666666,339.87315374169515,64.89932552629583,0.0355940897445743,,,12.99,,,103.44938673891465,,,-1.8986385383832673,1.12342
TYC 4273-695-1,2022-12-07T20:48:23.987,339.6230466666666,65.06957249999999,339.65565464024974,65.07691256530283,0.015580270657038996,,,12.47,,,1373.7245985166428,,,-4.706567924704047,1.12342
TYC 4273-822-1,2022-12-07T20:48:23.987,339.8645287499999,65.14470083333335,339.9004376183895,65.13620524993965,0.017322289415535007,,,11.65,,,202.90613685133508,,,-2.6300566931736267,1.12342
TYC 4273-849-1,2022-12-07T20:48:23.987,339.3875783333333,65.02880222222223,339.405620653417,65.02481372683826,0.008598389538492275,,,13.1,,,447.980987734427,,,-3.489967694685556,1.12342
TYC 4273-922-1,2022-12-07T20:48:23.987,339.2812283333333,64.93230138888889,339.33136179850914,64.90682708913509,0.03317451390411681,,,11.47,,,208.35369300720004,,,-2.6588217437466306,1.12342
V* RZ Cep,2022-12-07T20:48:23.987,339.8049033333333,64.85850305555554,339.83725927005645,64.84995049786404,0.016191818952521135,,,9.48,,,124.33081107981184,,,-2.0982656542559077,1.12342
TYC 4273-1186-1,2022-12-07T20:53:31.349,339.8064062499999,65.00935527777777,339.8184019094797,65.00118628354932,0.009613688989930647,,,11.52,,,1709.3300954843444,,,-4.943883585097093,1.128864
TYC 4273-149-1,2022-12-07T20:53:31.349,339.36657125,64.86602138888888,339.43175597988596,64.88138309045914,0.03165559053636905,,,12.75,,,90.25895251910788,,,-1.750544459996783,1.128864
TYC 4273-319-1,2022-12-07T20:53:31.349,339.58776499999993,65.066285,339.58720214900256,65.02904178940977,0.03724396751097913,,,12.89,,,291.2858942413774,,,-3.0226173724166356,1.128864
TYC 4273-343-1,2022-12-07T20:53:31.349,339.3993054166666,65.13731277777778,339.45937428820855,65.13949962945063,0.0253491226351833,,,11.54,,,1418.348814509699,,,-4.741276362292173,1.128864
TYC 4273-659-1,2022-12-07T20:53:31.349,340.02271916666666,64.95526805555556,339.92601210797733,64.95522510386846,0.040938635203078604,,,11.52,,,209.51801398026828,,,-2.6648721591478575,1.128864
TYC 4273-695-1,2022-12-07T20:53:31.349,339.6230466666666,65.06957249999999,339.6652072940495,65.07494886554213,0.018565172270637996,,,12.47,,,1319.1412163361356,,,-4.662546962257588,1.128864
TYC 4273-822-1,2022-12-07T20:53:31.349,339.8645287499999,65.14470083333335,339.9099984798999,65.13424728557699,0.02178753711561373,,,11.65,,,182.26994548227833,,,-2.5136063964373365,1.128864
TYC 4273-849-1,2022-12-07T20:53:31.349,339.3875783333333,65.02880222222223,339.3991360987442,65.0360003645851,0.008695629609140153,,,13.1,,,1875.546055222695,,,-5.04463806972692,1.128864
TYC 4273-922-1,2022-12-07T20:53:31.349,339.2812283333333,64.93230138888889,339.3408672864759,64.90488175063635,0.03729583945384594,,,11.47,,,171.1554762364234,,,-2.4452957353540556,1.128864
V* RZ Cep,2022-12-07T20:53:31.349,339.8049033333333,64.85850305555554,339.7883787334442,64.87243689046909,0.015601746764097289,,,9.48,,,1776.3445237002527,,,-4.985636740835573,1.128864
TYC 4273-1186-1,2022-12-07T20:58:38.932,339.8064062499999,65.00935527777777,339.8327905391387,64.99600652596709,0.017392454454007035,,,11.52,,,1580.3379512279923,,,-4.858693661366903,1.134455
TYC 4273-149-1,2022-12-07T20:58:38.932,339.36657125,64.86602138888888,339.35527971284137,64.89970448308854,0.03402238856134133,,,12.75,,,169.81201009046367,,,-2.436739744290151,1.134455
TYC 4273-319-1,2022-12-07T20:58:38.932,339.58776499999993,65.066285,339.5449915665589,65.10204360663872,0.04004239605900358,,,12.89,,,187.17191469255624,,,-2.5424204448133656,1.134455
TYC 4273-343-1,2022-12-07T20:58:38.932,339.3993054166666,65.13731277777778,339.4739291909111,65.13433757235036,0.03151769185253168,,,11.54,,,1336.4781128910934,,,-4.676723364336281,1.134455
TYC 4273-659-1,2022-12-07T20:58:38.932,340.02271916666666,64.95526805555556,339.94034114114936,64.95003717924534,0.035266233158240144,,,11.52,,,198.07271936787276,,,-2.6038803975184255,1.134455
TYC 4273-695-1,2022-12-07T20:58:38.932,339.6230466666666,65.06957249999999,339.67968210744084,65.06975880028152,0.02387346913416287,,,12.47,,,1250.332278856742,,,-4.604382345156447,1.134455
TYC 4273-822-1,2022-12-07T20:58:38.932,339.8645287499999,65.14470083333335,339.8469839925547,65.1182285703826,0.027481247801459795,,,11.65,,,207.1427323194746,,,-2.65249298853343,1.134455
TYC 4273-849-1,2022-12-07T20:58:38.932,339.3875783333333,65.02880222222223,339.4136460003912,65.03083779209943,0.011191059143621215,,,13.1,,,1765.0092321778002,,,-4.978686190692115,1.134455
V* RZ Cep,2022-12-07T20:58:38.932,339.8049033333333,64.85850305555554,339.8027010538389,64.86724620274359,0.008793052867524872,,,9.48,,,1626.3005448988883,,,-4.889820756022953,1.134455
TYC 4273-1186-1,2022-12-07T21:03:48.243,339.8064062499999,65.00935527777777,339.81483341474575,65.02936126168694,0.020320066679115907,,,11.52,,,509.7517953403352,,,-3.630215647325137,1.140269
TYC 4273-149-1,2022-12-07T21:03:48.243,339.36657125,64.86602138888888,339.36509532751904,64.89281126578766,0.02679720299913969,,,12.75,,,162.63989226205717,,,-2.389886432090031,1.140269
TYC 4273-343-1,2022-12-07T21:03:48.243,339.3993054166666,65.13731277777778,339.483810410315,65.1274391695608,0.03688247942259918,,,11.54,,,1277.0631658900104,,,-4.6273496842354955,1.140269
TYC 4273-435-1,2022-12-07T21:03:48.243,339.8296558333333,64.86889416666666,339.83234042525453,64.90766203675544,0.038784607182035476,,,12.99,,,773.5151725070738,,,-4.082990829264504,1.140269
TYC 4273-659-1,2022-12-07T21:03:48.243,340.02271916666666,64.95526805555556,339.94995694861865,64.94310548674491,0.03312294398904145,,,11.52,,,199.86135339914773,,,-2.6136407972227857,1.140269
TYC 4273-695-1,2022-12-07T21:03:48.243,339.6230466666666,65.06957249999999,339.59682058537766,65.09324671426167,0.026125988928120826,,,12.47,,,551.0387962511847,,,-3.7147741790384465,1.140269
TYC 4273-822-1,2022-12-07T21:03:48.243,339.8645287499999,65.14470083333335,339.85678504665526,65.11127902263063,0.03358012976969725,,,11.65,,,203.92122720848,,,-2.6354748274309934,1.140269
TYC 4273-849-1,2022-12-07T21:03:48.243,339.3875783333333,65.02880222222223,339.42351541467144,65.02396299352195,0.015925701804834616,,,13.1,,,1667.2773721978547,,,-4.916838377475065,1.140269
V* RZ Cep,2022-12-07T21:03:48.243,339.8049033333333,64.85850305555554,339.8123814525682,64.86033277594017,0.0036662332884108925,,,9.48,,,1575.883700400991,,,-4.8556291461760255,1.140269
TYC 4273-1186-1,2022-12-07T21:08:56.060,339.8064062499999,65.00935527777777,339.8265047876225,65.02709894212154,0.019669453207617583,,,11.52,,,477.7249882054291,,,-3.55976363318564,1.146219
TYC 4273-149-1,2022-12-07T21:08:56.060,339.36657125,64.86602138888888,339.3767950676957,64.89063721946788,0.024995570038212463,,,12.75,,,162.1136011549927,,,-2.3863673702723744,1.146219
TYC 4273-319-1,2022-12-07T21:08:56.060,339.58776499999993,65.066285,339.5637094134345,65.10371806424008,0.03878055813146691,,,12.89,,,356.25399426887464,,,-3.2412180929705685,1.146219
TYC 4273-351-1,2022-12-07T21:08:56.060,340.0602133333333,65.05962083333333,340.0242546064083,65.0958767505094,0.039294936211330844,,,12.68,,,105.96369229718732,,,-1.924711444363325,1.146219
TYC 4273-435-1,2022-12-07T21:08:56.060,339.8296558333333,64.86889416666666,339.84399441569934,64.90541625495439,0.03702558770799075,,,12.99,,,724.973550185887,,,-4.012624142573153,1.146219
TYC 4273-659-1,2022-12-07T21:08:56.060,340.02271916666666,64.95526805555556,339.9616413053438,64.94083955840657,0.029615293980101605,,,11.52,,,194.40280582862215,,,-2.5835750593332945,1.146219
TYC 4273-695-1,2022-12-07T21:08:56.060,339.6230466666666,65.06957249999999,339.608553209487,65.09099390860824,0.022274864776276878,,,12.47,,,516.7514943273369,,,-3.645023090195798,1.146219
TYC 4273-822-1,2022-12-07T21:08:56.060,339.8645287499999,65.14470083333335,339.86846031708467,65.10903319690316,0.03570595009914495,,,11.65,,,193.62496747038938,,,-2.5792221317527693,1.146219
TYC 4273-849-1,2022-12-07T21:08:56.060,339.3875783333333,65.02880222222223,339.4352097873458,65.02174326934716,0.0213137570579938,,,13.1,,,1573.897977399457,,,-4.8542601804116945,1.146219
V* RZ Cep,2022-12-07T21:08:56.060,339.8049033333333,64.85850305555554,339.82398245754985,64.85806482934777,0.008117767859925996,,,9.48,,,1441.9124762095407,,,-4.75916598623625,1.146219
TYC 4273-1186-1,2022-12-07T21:14:03.933,339.8064062499999,65.00935527777777,339.8401573173487,65.02545631541496,0.0215042983834641,,,11.52,,,431.4814564054599,,,-3.4492240771506038,1.152333
TYC 4273-1351-1,2022-12-07T21:14:03.933,339.94506458333325,64.84511472222222,339.9419699509453,64.88652679997728,0.041432932117563326,,,12.35,,,172.8046832714088,,,-2.455707508110621,1.152333
TYC 4273-149-1,2022-12-07T21:14:03.933,339.36657125,64.86602138888888,339.3904372266588,64.88901239527537,0.025124731968658106,,,12.75,,,146.03524316575965,,,-2.272962932616398,1.152333
TYC 4273-319-1,2022-12-07T21:14:03.933,339.58776499999993,65.066285,339.50313984006607,65.068829230163,0.035764289699876294,,,12.89,,,222.0460849297777,,,-2.727926537710598,1.152333
TYC 4273-435-1,2022-12-07T21:14:03.933,339.8296558333333,64.86889416666666,339.8575886157781,64.9037619868589,0.036828091882197635,,,12.99,,,667.8320792852721,,,-3.9234869285822525,1.152333
TYC 4273-659-1,2022-12-07T21:14:03.933,340.02271916666666,64.95526805555556,339.97520981243696,64.93916775693731,0.025767277790369778,,,11.52,,,184.02821601141096,,,-2.5240297773550626,1.152333
TYC 4273-695-1,2022-12-07T21:14:03.933,339.6230466666666,65.06957249999999,339.60432287024497,65.087691052774,0.019761823352794333,,,12.47,,,229.3757547260941,,,-2.7631875136881545,1.152333
TYC 4273-822-1,2022-12-07T21:14:03.933,339.8645287499999,65.14470083333335,339.8821894792597,65.10740259740673,0.038030792915385934,,,11.65,,,178.0657360575367,,,-2.488269635384164,1.152333
TYC 4273-849-1,2022-12-07T21:14:03.933,339.3875783333333,65.02880222222223,339.44891179786185,65.0201263378555,0.027311546897360543,,,13.1,,,1467.5230336980826,,,-4.778281053488003,1.152333
V* RZ Cep,2022-12-07T21:14:03.933,339.8049033333333,64.85850305555554,339.8375954919921,64.85643894036215,0.01404249696007072,,,9.48,,,1385.4546072185117,,,-4.715799490257561,1.152333
TYC 4273-1186-1,2022-12-07T21:19:12.085,339.8064062499999,65.00935527777777,339.831142201967,65.02612093372318,0.019754124340807568,,,11.52,,,1252.6454388004413,,,-4.606389140658902,1.158658
TYC 4273-1351-1,2022-12-07T21:19:12.085,339.94506458333325,64.84511472222222,339.9487509550267,64.8807955122187,0.03571513492538636,,,12.35,,,160.25353090417246,,,-2.3738377552665266,1.158658
TYC 4273-149-1,2022-12-07T21:19:12.085,339.36657125,64.86602138888888,339.39727695184075,64.88341714462965,0.021739170532822816,,,12.75,,,138.53279829917096,,,-2.215700254389673,1.158658
TYC 4273-319-1,2022-12-07T21:19:12.085,339.58776499999993,65.066285,339.51009125264994,65.06318152044662,0.03289351945888477,,,12.89,,,234.65553621582023,,,-2.787895749632817,1.158658
TYC 4273-351-1,2022-12-07T21:19:12.085,340.0602133333333,65.05962083333333,340.04463121428006,65.08862449232454,0.029737819007716874,,,12.68,,,98.72189328728172,,,-1.8478524264001899,1.158658
TYC 4273-435-1,2022-12-07T21:19:12.085,339.8296558333333,64.86889416666666,339.8643659396137,64.89807531408178,0.03268948675392232,,,12.99,,,663.135551889307,,,-3.9158245168523145,1.158658
TYC 4273-659-1,2022-12-07T21:19:12.085,340.02271916666666,64.95526805555556,339.98199393388325,64.93349233049176,0.027778459917526668,,,11.52,,,166.7651443671577,,,-2.4170819466582865,1.158658
TYC 4273-695-1,2022-12-07T21:19:12.085,339.6230466666666,65.06957249999999,339.61128713978525,65.08205759757713,0.013432664025075206,,,12.47,,,236.92124519165736,,,-2.7983287535041628,1.158658
TYC 4273-849-1,2022-12-07T21:19:12.085,339.3875783333333,65.02880222222223,339.45583860675407,65.01450998728347,0.03217341222141024,,,13.1,,,1450.725733619517,,,-4.76578202430734,1.158658
V* RZ Cep,2022-12-07T21:19:12.085,339.8049033333333,64.85850305555554,339.84433453308225,64.85076976112792,0.01845352144072564,,,9.48,,,1328.826144970075,,,-4.670489148177989,1.158658
TYC 4273-1186-1,2022-12-07T21:24:20.450,339.8064062499999,65.00935527777777,339.806472129875,65.02228561345004,0.012930365611947511,,,11.52,,,136.17422234990028,,,-2.1970559968088725,1.16511
TYC 4273-1351-1,2022-12-07T21:24:20.450,339.94506458333325,64.84511472222222,339.9662272843424,64.87275219592387,0.02906315392666045,,,12.35,,,163.18524883947242,,,-2.3935209823984493,1.16511
TYC 4273-149-1,2022-12-07T21:24:20.450,339.36657125,64.86602138888888,339.41495659104953,64.87538973393946,0.02258235778884717,,,12.75,,,158.9071940711488,,,-2.364677634990806,1.16511
TYC 4273-319-1,2022-12-07T21:24:20.450,339.58776499999993,65.066285,339.527793695586,65.05513951682886,0.02763462198224844,,,12.89,,,236.97211240474684,,,-2.7985618370627874,1.16511
TYC 4273-351-1,2022-12-07T21:24:20.450,340.0602133333333,65.05962083333333,340.0623202542409,65.08050736268859,0.02090540140356582,,,12.68,,,102.00551587303642,,,-1.8833778786184312,1.16511
TYC 4273-435-1,2022-12-07T21:24:20.450,339.8296558333333,64.86889416666666,339.88189145018265,64.89000440018766,0.030616744643871794,,,12.99,,,649.1539882289878,,,-3.892688061313227,1.16511
TYC 4273-659-1,2022-12-07T21:24:20.450,340.02271916666666,64.95526805555556,339.9995084469639,64.92538810207219,0.031455740825165224,,,11.52,,,175.42693465039014,,,-2.4720594240696596,1.16511
TYC 4273-695-1,2022-12-07T21:24:20.450,339.6230466666666,65.06957249999999,339.6289820278538,65.07397484482155,0.005063486964903143,,,12.47,,,235.44794035353044,,,-2.7915559764501214,1.16511
V* RZ Cep,2022-12-07T21:24:20.450,339.8049033333333,64.85850305555554,339.77173295277464,64.84314006582451,0.020850335936400056,,,9.48,,,272.4825322659365,,,-2.950165403923222,1.16511
TYC 4273-1186-1,2022-12-07T21:31:42.206,339.8064062499999,65.00935527777777,339.78911759035844,65.01539298383844,0.009475729120397533,,,11.52,,,190.43235529457024,,,-2.5611705843914923,1.174698
TYC 4273-1351-1,2022-12-07T21:31:42.206,339.94506458333325,64.84511472222222,339.98362981267206,64.867863336564,0.02803561932285976,,,12.35,,,161.42250414676528,,,-2.3817289378268236,1.174698
TYC 4273-149-1,2022-12-07T21:31:42.206,339.36657125,64.86602138888888,339.4324991367582,64.87058547916669,0.028369141103299585,,,12.75,,,139.5414126357428,,,-2.223576525264243,1.174698
TYC 4273-351-1,2022-12-07T21:31:42.206,340.0602133333333,65.05962083333333,340.03975452963925,65.0864836305479,0.028212751720023566,,,12.68,,,3194.3497156952258,,,-5.622774889072973,1.174698
TYC 4273-435-1,2022-12-07T21:31:42.206,339.8296558333333,64.86889416666666,339.8993469895618,64.88512872526536,0.03374946339894596,,,12.99,,,618.6107609179023,,,-3.8403624132776324,1.174698
TYC 4273-659-1,2022-12-07T21:31:42.206,340.02271916666666,64.95526805555556,340.0169525014449,64.92049781047989,0.03485594683570386,,,11.52,,,148.1103568206883,,,-2.2882823077988084,1.174698
TYC 4273-695-1,2022-12-07T21:31:42.206,339.6230466666666,65.06957249999999,339.62259112977165,65.07272265757345,0.003156003613542037,,,12.47,,,141.46814252417084,,,-2.2384653654496267,1.174698
V* RZ Cep,2022-12-07T21:31:42.206,339.8049033333333,64.85850305555554,339.764059028003,64.85932583317778,0.01737214388281946,,,9.48,,,984.4953104544065,,,-4.34485286664286,1.174698
TYC 4273-1186-1,2022-12-07T21:36:48.895,339.8064062499999,65.00935527777777,339.80657435206774,65.01049176871871,0.0011387076088834303,,,11.52,,,188.24104996312803,,,-2.548604578652948,1.181544
TYC 4273-1351-1,2022-12-07T21:36:48.895,339.94506458333325,64.84511472222222,339.89670330869484,64.83287315943707,0.023929663136788,,,12.35,,,1224.7428471256212,,,-4.581931016548277,1.181544
TYC 4273-149-1,2022-12-07T21:36:48.895,339.36657125,64.86602138888888,339.4500164610439,64.86566136609292,0.03544428059508912,,,12.75,,,136.71122330690622,,,-2.201329160826215,1.181544
TYC 4273-351-1,2022-12-07T21:36:48.895,340.0602133333333,65.05962083333333,340.05725004539585,65.08153795357228,0.021952681751795863,,,12.68,,,3087.1834648060963,,,-5.585724835878398,1.181544
TYC 4273-435-1,2022-12-07T21:36:48.895,339.8296558333333,64.86889416666666,339.91603777706865,64.88665673955295,0.04074868110684844,,,12.99,,,154.84900128240753,,,-2.336589758907748,1.181544
TYC 4273-659-1,2022-12-07T21:36:48.895,340.02271916666666,64.95526805555556,339.95189457340666,64.96493049480694,0.03149525010713179,,,11.52,,,143.4534361532689,,,-2.2535961257468107,1.181544
TYC 4273-695-1,2022-12-07T21:36:48.895,339.6230466666666,65.06957249999999,339.64009763089473,65.0678540050249,0.0073900971863290555,,,12.47,,,149.9240992038272,,,-2.3014973575548394,1.181544
V* RZ Cep,2022-12-07T21:36:48.895,339.8049033333333,64.85850305555554,339.7815308324243,64.85439991715238,0.010744964390707809,,,9.48,,,944.4483522871877,,,-4.299764270387759,1.181544
TYC 4273-1186-1,2022-12-07T21:41:56.833,339.8064062499999,65.00935527777777,339.81347849521995,65.00841564342166,0.003132132750311313,,,11.52,,,165.60159224476132,,,-2.4094800076723013,1.188653
TYC 4273-1351-1,2022-12-07T21:41:56.833,339.94506458333325,64.84511472222222,339.90351443083745,64.83080408466786,0.022735255917375418,,,12.35,,,1204.4915587141309,,,-4.563828139076563,1.188653
TYC 4273-149-1,2022-12-07T21:41:56.833,339.36657125,64.86602138888888,339.45692367152327,64.86363672147888,0.03845167634398456,,,12.75,,,124.24125317142631,,,-2.097483295481547,1.188653
TYC 4273-351-1,2022-12-07T21:41:56.833,340.0602133333333,65.05962083333333,340.04630734095804,65.06584308190239,0.00854942096027087,,,12.68,,,95.91114209478036,,,-1.8164913935728824,1.188653
TYC 4273-659-1,2022-12-07T21:41:56.833,340.02271916666666,64.95526805555556,339.9587461391013,64.96286024133425,0.028121822893865268,,,11.52,,,121.93116667573139,,,-2.0771055604600392,1.188653
TYC 4273-695-1,2022-12-07T21:41:56.833,339.6230466666666,65.06957249999999,339.6471400891268,65.06580601531572,0.010832415438653478,,,12.47,,,140.73078901657544,,,-2.2327915436784567,1.188653
TYC 4273-858-1,2022-12-07T21:41:56.833,340.05373833333334,64.94270861111112,340.0413319505209,64.91350580399975,0.029672256491491113,,,11.95,,,139.95976255888456,,,-2.2268267298238213,1.188653
V* RZ Cep,2022-12-07T21:41:56.833,339.8049033333333,64.85850305555554,339.7883522371997,64.8523445072431,0.009348022156500355,,,9.48,,,929.397869733653,,,-4.282322918993361,1.188653
TYC 4273-1186-1,2022-12-07T21:47:05.595,339.8064062499999,65.00935527777777,339.8342278828296,65.00717171437489,0.011955390366111398,,,11.52,,,153.30490967228968,,,-2.325708896221115,1.195883
TYC 4273-1351-1,2022-12-07T21:47:05.595,339.94506458333325,64.84511472222222,339.9241528055854,64.8295290637968,0.017943552142893855,,,12.35,,,1182.8330969946733,,,-4.5441274074168705,1.195883
TYC 4273-293-1,2022-12-07T21:47:05.595,340.10762958333333,64.86281,340.0285339102295,64.85958374789342,0.03375536966557503,,,11.47,,,139.18224079893974,,,-2.2207782978587374,1.195883
TYC 4273-351-1,2022-12-07T21:47:05.595,340.0602133333333,65.05962083333333,340.08494140963654,65.0781489826198,0.021258960918783334,,,12.68,,,2953.6191493326005,,,-5.537704974831734,1.195883
TYC 4273-659-1,2022-12-07T21:47:05.595,340.02271916666666,64.95526805555556,339.97948145738525,64.96161358646349,0.019370321362491384,,,11.52,,,111.38453744570057,,,-1.978881001407363,1.195883
TYC 4273-695-1,2022-12-07T21:47:05.595,339.6230466666666,65.06957249999999,339.5903988138743,65.07746963723721,0.015864783027778058,,,12.47,,,67.6281006110026,,,-1.4371367124683934,1.195883
TYC 4273-858-1,2022-12-07T21:47:05.595,340.05373833333334,64.94270861111112,340.0618851952003,64.91219055261129,0.03071271193968007,,,11.95,,,145.10590736731274,,,-2.2660314703485374,1.195883
V* RZ Cep,2022-12-07T21:47:05.595,339.8049033333333,64.85850305555554,339.8090127012542,64.85107689348581,0.007628685575686456,,,9.48,,,898.925251000286,,,-4.246127687298446,1.195883
TYC 4273-1186-1,2022-12-07T21:52:18.086,339.8064062499999,65.00935527777777,339.8446377970036,65.00235881572947,0.01760386251031521,,,11.52,,,151.13886137983798,,,-2.310259102471533,1.203453
TYC 4273-1351-1,2022-12-07T21:52:18.086,339.94506458333325,64.84511472222222,339.9344845342292,64.82471212318795,0.020892736282171125,,,12.35,,,1109.0472628561909,,,-4.474193873039052,1.203453
TYC 4273-293-1,2022-12-07T21:52:18.086,340.10762958333333,64.86281,340.0389937701302,64.85470452091315,0.03026556745714522,,,11.47,,,143.88259742874754,,,-2.2568394104483085,1.203453
TYC 4273-351-1,2022-12-07T21:52:18.086,340.0602133333333,65.05962083333333,340.0773803035561,65.0598059580255,0.00724122287692017,,,12.68,,,89.5810796642682,,,-1.742359468286134,1.203453
TYC 4273-659-1,2022-12-07T21:52:18.086,340.02271916666666,64.95526805555556,339.98980434826154,64.95678790554237,0.014015940885653718,,,11.52,,,117.50444166040648,,,-2.0369544452961597,1.203453
TYC 4273-695-1,2022-12-07T21:52:18.086,339.6230466666666,65.06957249999999,339.6010137263513,65.07268456763671,0.0097942966487206,,,12.47,,,76.22850790889629,,,-1.5671122847556633,1.203453
TYC 4273-858-1,2022-12-07T21:52:18.086,340.05373833333334,64.94270861111112,340.072282313869,64.90734721704263,0.03622419348696818,,,11.95,,,138.93291440006874,,,-2.218831602286663,1.203453
V* RZ Cep,2022-12-07T21:52:18.086,339.8049033333333,64.85850305555554,339.8193896734888,64.84627004815484,0.013694625262464545,,,9.48,,,848.426434856787,,,-4.183354216218848,1.203453
TYC 4273-1186-1,2022-12-07T21:57:26.889,339.8064062499999,65.00935527777777,339.8272862251842,65.02479842722258,0.017783669062682844,,,11.52,,,742.7412785072381,,,-4.038912639462903,1.211089
TYC 4273-1351-1,2022-12-07T21:57:26.889,339.94506458333325,64.84511472222222,339.9489583754868,64.82217081555568,0.023003578324827623,,,12.35,,,965.0546017453064,,,-4.32319845211894,1.211089
TYC 4273-293-1,2022-12-07T21:57:26.889,340.10762958333333,64.86281,340.05336358678653,64.85218526009258,0.02538634592449165,,,11.47,,,114.15514631459632,,,-2.0055574748067424,1.211089
TYC 4273-351-1,2022-12-07T21:57:26.889,340.0602133333333,65.05962083333333,340.08516268152755,65.0800400255864,0.022968235106166433,,,12.68,,,157.07392215843942,,,-2.3520789579132813,1.211089
TYC 4273-659-1,2022-12-07T21:57:26.889,340.02271916666666,64.95526805555556,340.0042795610134,64.95424756087029,0.007872529998181525,,,11.52,,,98.82770681458413,,,-1.8490155326628503,1.211089
TYC 4273-695-1,2022-12-07T21:57:26.889,339.6230466666666,65.06957249999999,339.6106642763596,65.07053433157688,0.005307184312083125,,,12.47,,,135.08792559237367,,,-2.188360069031641,1.211089
TYC 4273-858-1,2022-12-07T21:57:26.889,340.05373833333334,64.94270861111112,340.0261214850976,64.90723684872296,0.03735281755843806,,,11.95,,,303.74059711456164,,,-3.068075843185908,1.211089
V* RZ Cep,2022-12-07T21:57:26.889,339.8049033333333,64.85850305555554,339.8338892939293,64.843735600773,0.019230605100101307,,,9.48,,,751.9240085204801,,,-4.0522536168197725,1.211089
TYC 4273-1186-1,2022-12-07T22:02:37.614,339.8064062499999,65.00935527777777,339.84467432817866,65.01819460451306,0.018423439451852472,,,11.52,,,670.0795509550272,,,-3.927134648807006,1.218956
TYC 4273-1351-1,2022-12-07T22:02:37.614,339.94506458333325,64.84511472222222,339.986387892031,64.86288220588555,0.024980285118820583,,,12.35,,,449.101799701223,,,-3.4926807258156014,1.218956
TYC 4273-293-1,2022-12-07T22:02:37.614,340.10762958333333,64.86281,340.0705771291638,64.84554991876705,0.023362326940333238,,,11.47,,,119.9141957396505,,,-2.058995234739911,1.218956
TYC 4273-351-1,2022-12-07T22:02:37.614,340.0602133333333,65.05962083333333,340.0119006636616,65.06645393877126,0.021485184099223363,,,12.68,,,110.71402587645343,,,-1.9723253453303067,1.218956
TYC 4273-659-1,2022-12-07T22:02:37.614,340.02271916666666,64.95526805555556,340.02802878532185,64.95642178927491,0.0025264659796499543,,,11.52,,,123.19222050555072,,,-2.0882769455670775,1.218956
TYC 4273-695-1,2022-12-07T22:02:37.614,339.6230466666666,65.06957249999999,339.62802391030414,65.06395649248661,0.0059951690314953435,,,12.47,,,125.32549232993063,,,-2.1069172856799203,1.218956
V* RZ Cep,2022-12-07T22:02:37.614,339.8049033333333,64.85850305555554,339.85115763245193,64.83714256544346,0.02903022466158602,,,9.48,,,695.1013968969049,,,-3.9669391404465157,1.218956
TYC 4273-1186-1,2022-12-07T22:07:47.118,339.8064062499999,65.00935527777777,339.85480163277515,65.01498074480259,0.021203320420808913,,,11.52,,,660.763892489883,,,-3.911934494478193,1.227017
TYC 4273-1351-1,2022-12-07T22:07:47.118,339.94506458333325,64.84511472222222,339.9964830897604,64.85961470727648,0.026223838700191234,,,12.35,,,446.75703683554013,,,-3.4869972416676247,1.227017
TYC 4273-293-1,2022-12-07T22:07:47.118,340.10762958333333,64.86281,340.0804296587335,64.84231526290009,0.02352945038478741,,,11.47,,,104.13788750301916,,,-1.9058406460305384,1.227017
